x,y,z,ux,uy,uz,sxx,syy,szz,sxy,sxz,syz,zone_id
4.7,0.1,0.3,0.004093453865584406,0.0,0.010619535591215024,-10.053137651512783,-9.939079086305279,-9.642257780020735,-1.1786855967724945e-05,0.006469368916473495,9.065135304226419e-07,74
4.9,0.1,0.3,0.0013189060356327412,0.0,0.010745429553830553,-10.056074620550977,-9.938912146396152,-9.63848611143074,-1.6942447909275554e-06,0.0021977587832422182,1.7834255337891282e-06,75
5.1000000000000005,0.1,0.3,-0.0014929899978670383,0.0,0.010748330393309753,-10.056063090751307,-9.938888022527326,-9.638377021885967,1.4717623242996787e-06,-0.0021823331837460265,1.6969806679458445e-06,76
5.3,0.1,0.3,-0.00426800623562189,0.0,0.010628227643805853,-10.05309329939867,-9.939005368439942,-9.641933542801723,-2.680019990858835e-07,-0.006446908907846481,2.636063191560396e-07,77
5.5,0.1,0.3,-0.0069338593630205786,0.0,0.010392015684454957,-10.047333618659328,-9.939254352454192,-9.64893814361201,1.216075195669675e-05,-0.010360308534599285,-8.59868726531847e-07,78
5.699999999999999,0.1,0.3,-0.009424396210767755,0.0,0.010052466469448232,-10.039091157031324,-9.939617219399441,-9.658994939973137,1.8045798047945528e-05,-0.013751092699206003,-1.095887903605846e-06,79
5.9,0.1,0.3,-0.011683014812446295,0.0,0.00962720061574663,-10.028824076955567,-9.940075995448376,-9.671555900286851,7.735185449434807e-06,-0.016478310307349395,5.094682489790743e-07,80
6.1000000000000005,0.1,0.3,-0.013664422026391591,0.0,0.00913706106421913,-10.016958998421108,-9.940589391600437,-9.68598795958157,6.506886736400162e-06,-0.018477089407286602,3.448113955625475e-06,81
6.3,0.1,0.3,-0.01533595434924503,0.0,0.008604369421696678,-10.004076056577672,-9.941151326470566,-9.701680575775693,7.945041092588316e-06,-0.019677271211363572,2.4996372454374223e-06,82
6.5,0.1,0.3,-0.016677146354072116,0.0,0.008049133727714191,-9.99055403785618,-9.941704773050168,-9.717969827394962,2.2515854623273e-06,-0.02024477458476573,-1.2640702032995175e-07,83
6.700000000000001,0.1,0.3,-0.017679222669694274,0.0,0.007488891955441651,-9.976918816143668,-9.942248007364698,-9.734321220680352,-5.437344415720717e-06,-0.0202131726345412,-2.673512388277228e-06,84
6.9,0.1,0.3,-0.01834475492372664,0.0,0.006939811999476661,-9.963556757090153,-9.942763036466543,-9.750258425250129,-1.4825509997273687e-05,-0.019706958968552866,-3.637918739621048e-06,85
7.1,0.1,0.3,-0.018683600321669682,0.0,0.006414635811177115,-9.950661501604975,-9.943215041243967,-9.765413704621531,-1.050567437889485e-05,-0.0188184560630358,1.9643433932614327e-07,86
7.299999999999999,0.1,0.3,-0.018712010202370927,0.0,0.005921946712157453,-9.938551834359231,-9.943629752141252,-9.779596926348775,1.5744400876076522e-05,-0.017690312837722964,8.753842893842151e-07,87
7.5,0.1,0.3,-0.018450378543602555,0.0,0.005466812312454735,-9.92725681145654,-9.943980296932528,-9.792644673213207,1.3082380632946641e-05,-0.016393628873652928,1.0985737807466993e-06,88
7.700000000000001,0.1,0.3,-0.017920817941446652,0.0,0.00505222868886949,-9.916868996330576,-9.944272223781883,-9.804492122580237,-1.0022880517510214e-05,-0.015010451822281725,2.8242239482897255e-06,89
7.9,0.1,0.3,-0.017146705687929246,0.0,0.004678825575212764,-9.907377142269985,-9.94449510465811,-9.815098381027191,-2.0484078720039136e-05,-0.013610726301858105,1.6549869037454888e-06,90
8.100000000000001,0.1,0.3,-0.016151968236447056,0.0,0.004346166890690796,-9.898900827183502,-9.944682100176074,-9.824509673703927,-2.6175945105637762e-05,-0.012183910229848521,5.906461544685632e-07,91
8.299999999999999,0.1,0.3,-0.014960987044580773,0.0,0.004053615957328243,-9.891358186670145,-9.944826360750003,-9.832773617081473,-2.7020455009135796e-05,-0.010771718852739169,2.626926333122966e-07,92
8.5,0.1,0.3,-0.013596851530924055,0.0,0.0037994174918976726,-9.884714349259617,-9.944932225776382,-9.839946779628837,-2.8720954964986523e-05,-0.00940211070905355,-1.7769863636457107e-06,93
8.700000000000001,0.1,0.3,-0.012081572132001324,0.0,0.0035815906429587396,-9.878938997912217,-9.945000139889776,-9.846061701538268,-2.9538907893115868e-05,-0.008067921147908202,-3.237274083822401e-06,94
8.9,0.1,0.3,-0.010437339550328781,0.0,0.0033985240776564377,-9.874093947014945,-9.945057689160897,-9.851194498796165,-1.215640302529439e-05,-0.006767367782866653,-3.049213229698005e-06,95
9.100000000000001,0.1,0.3,-0.008685132084274131,0.0,0.0032482960908421527,-9.870021381438457,-9.94508132270948,-9.855385232110846,4.423461984697007e-06,-0.005487700726572012,-9.436580148876608e-07,96
9.3,0.1,0.3,-0.0068452662262781655,0.0,0.0031292366220091366,-9.866844669549536,-9.945112739798944,-9.858719029449803,8.810772023322268e-07,-0.004250668963104243,2.2042333679485054e-06,97
9.499999999999998,0.1,0.3,-0.004937891092265979,0.0,0.0030406696620169328,-9.86443827359869,-9.945124907744267,-9.861186265124765,-6.123225922373265e-07,-0.0030232565012539058,1.1864818933084823e-06,98
9.700000000000001,0.1,0.3,-0.002982034795040652,0.0,0.0029822206806116324,-9.862808991809702,-9.945121145767697,-9.862796737030354,1.9031836745761416e-06,-0.0018061297618912884,-2.522652570162027e-07,99
9.9,0.1,0.3,-0.0009971827030967597,0.0,0.00295307965947596,-9.862021978382474,-9.945125569864032,-9.863605870944491,1.1167765188098245e-06,-0.0006038162020606957,-1.0045398287012759e-06,100
0.1,0.1,0.5,0.0010056434377571418,0.0,0.004860935531496248,-9.861777958134079,-9.94558617803244,-9.866152932024113,-1.9106267403540407e-06,0.000997387284025791,-8.105537168256683e-06,101
0.3,0.1,0.5,0.0030072444389472744,0.0,0.004908757732830808,-9.862583603159857,-9.945584995169485,-9.865341372683773,3.986534364535067e-06,0.003019452580556237,-1.2541892317130893e-05,102
0.5,0.1,0.5,0.004979922299441867,0.0,0.005005374547010962,-9.864185606595175,-9.945581200771747,-9.863720397261087,9.317638256149529e-06,0.005037005640596714,-1.4916391049781624e-05,103
0.7,0.1,0.5,0.006904860733486097,0.0,0.005151660340530035,-9.866551131813686,-9.945566749503136,-9.861282615701993,-6.0766359830998476e-06,0.0070853574220005235,-1.0190683571566458e-05,104
0.9,0.1,0.5,0.008762874581989199,0.0,0.005347821159831818,-9.869736420391586,-9.945556018889896,-9.858043674055063,-8.257310540232388e-06,0.009105838852848736,-2.2347766553852754e-06,105
1.1,0.1,0.5,0.01053457064590929,0.0,0.005594890285310498,-9.87369882245821,-9.945521039450814,-9.853906374793471,1.6892036650482186e-05,0.011178273993031864,-1.6808208834437558e-06,106
1.3,0.1,0.5,0.012199510695383976,0.0,0.005896325812818567,-9.878553041837245,-9.945483167547282,-9.84886279590822,9.590206945831397e-06,0.01332203515261746,-1.498392973293013e-06,107
1.5,0.1,0.5,0.013736692729101052,0.0,0.006255752866636056,-9.884240939807446,-9.945421396657112,-9.842866043476134,6.043443768970582e-06,0.01550761743354097,-7.25689309497118e-06,108
1.6999999999999997,0.1,0.5,0.01512535921900205,0.0,0.006675767291314503,-9.890756164828794,-9.945308264305513,-9.835785156720792,1.98408932734818e-05,0.017777490880984764,-1.9021857251412762e-06,109
1.9,0.1,0.5,0.016342133732036444,0.0,0.0071592370492064555,-9.898344257787429,-9.945196188184367,-9.827636683143332,1.0864875397301093e-05,0.02012471363155701,2.275873546525042e-06,110
2.0999999999999996,0.1,0.5,0.017363216457461764,0.0,0.007708939003765319,-9.906779773646752,-9.945018669755624,-9.818313575140525,9.59404269119491e-06,0.022484637923328967,-3.380856954099814e-06,111
2.3,0.1,0.5,0.01816463525863303,0.0,0.008327470483414132,-9.916256323110654,-9.94480188877105,-9.807753120766812,1.2458618370220622e-05,0.024862301582910227,7.56812162795463e-07,112
